"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNAP91",23.9898816273611,0.5676354297437,0.501445309295406,1.1319986830494,0.257634988087186,0.867051875440599
"IPO9",4029.51168005746,-0.186957711892199,0.165163831888855,-1.13195310228701,0.257654151630471,0.867051875440599
"UIMC1",1080.74621275924,0.180910323593939,0.159798927579501,1.13211225090315,0.25758724499711,0.867051875440599
"IL15RA",82.1813992138661,0.403403991066085,0.356463228671922,1.13168472543171,0.257767005499859,0.86705971663016
"NOP9",1879.63332419637,0.195617665130414,0.172876920949139,1.13154297321136,0.257826626883877,0.86705971663016
"FAM13A-AS1",124.278152922991,0.37853025244536,0.334511019860658,1.13159277264778,0.257805680010583,0.86705971663016
"GPR37L1",9.44104197419223,-1.11759581362919,0.988052568586562,-1.13110966881847,0.258008935235677,0.867291249314651
"RBM12",2489.8323725937,-0.211362900800757,0.186855785480262,-1.13115523962775,0.257989757582639,0.867291249314651
"PDE8A",878.390948123495,-0.216764361634513,0.191730007746245,-1.13057086985257,0.25823575400342,0.867711946752089
"COL16A1",7.93644284454296,-0.766076125243616,0.677698805507019,-1.13040796149918,0.258304360915015,0.867711946752089
"FAM184B",72.1124409937805,0.443285998991655,0.392122981510107,1.13047696741597,0.258275298353028,0.867711946752089
"LINC01297-DUXAP10-NBEAP6",10.7639206322801,0.740187479132747,0.655114153539899,1.12986030775424,0.258535091401603,0.867975161536784
"COLEC12",167.588630371334,-0.328172476776495,0.290473225446137,-1.12978563264293,0.258566563630358,0.867975161536784
"TMEM231",277.798958177646,-0.231087462241988,0.204543504028181,-1.12977169986366,0.258572435969318,0.867975161536784
"ZNF746",361.580185529999,0.24696341050945,0.218639081024827,1.12954833761585,0.258666590526007,0.867975161536784
"WBP1L",1200.55800503528,-0.227770165523936,0.201637558032289,-1.12960188442404,0.2586440166147,0.867975161536784
"USP46",1161.76618285053,0.170055841748222,0.150613480991959,1.12908778568966,0.258860803355582,0.86820656143921
"INTS14",1157.38975757677,0.182593604941675,0.161714349736325,1.12911195103832,0.258850610417611,0.86820656143921
"LINC00663",43.8712098201591,0.434565090073334,0.384918041577055,1.12898083003039,0.258905920565238,0.86820656143921
"LAMP1",6396.11828518013,0.180254427716048,0.159709162713311,1.12864174261321,0.259048994157705,0.868495838307674
"HAS3",34.1866003356746,0.543636031154403,0.481877327971656,1.12816270780513,0.259251210094819,0.868983227346982
"OSMR-AS1",14.0370201175427,0.618926697923982,0.548680258992681,1.12802800498102,0.259308092162138,0.868983365404378
"TRIM47",296.67264119998,-0.326812645482724,0.289782012656773,-1.12778789299739,0.259409507657155,0.869132709415424
"NBDY",350.940777844736,-0.238193417804372,0.21123087840282,-1.12764487657024,0.259469926197919,0.869144660761128
"ANGPT1",14.5655168189035,-0.629076620763475,0.558023786410364,-1.12732940079522,0.259603236154943,0.869210309754002
"PSMD9",1293.04197098698,-0.210969327972866,0.187136537187479,-1.12735509133372,0.259592378382802,0.869210309754002
"ANO8",182.511529858936,0.29557188230434,0.26237193164123,1.12653773768952,0.259937976435558,0.870140526329498
"UBXN1",2059.90684145109,0.250941365301139,0.222800666377253,1.12630437503377,0.260036706564324,0.870280466277449
"RBCK1",1342.21289490095,0.183118504038616,0.1626373379657,1.12593151320046,0.260194509303659,0.870312976493892
"MARCHF4",1168.38490651525,0.389130054951258,0.345646564069324,1.12580333613041,0.260248771760559,0.870312976493892
"CDCA7",255.871859661788,-0.418015665990573,0.371289789962021,-1.12584745740876,0.260230092583005,0.870312976493892
"ARPC1B",3284.42161826986,-0.214617567768857,0.190645186648916,-1.12574343754132,0.260274131902805,0.870312976493892
"CARNMT1",924.464895065472,-0.214659602542797,0.190736175559325,-1.12542679391216,0.26040822236529,0.870570938884878
"ADAM32",47.1302492463407,-0.397256325725416,0.353030290128432,-1.12527547021785,0.260472320949451,0.870571094012319
"ADRA1B",19.7086042659239,-0.581758213053295,0.517045872436211,-1.12515783234508,0.260522158235633,0.870571094012319
"TFR2",37.7334825428598,-0.505412603081177,0.449290806753272,-1.12491196232894,0.260626342373972,0.870728916567589
"ARID3B",82.5738071795159,-0.386455629003178,0.343866172686852,-1.12385474262719,0.26107465352117,0.871222488160472
"NUBP2",853.085113043634,-0.218398044157731,0.19433546669986,-1.12381979402161,0.261089482482492,0.871222488160472
"PPME1",4792.78475806604,0.498409959026011,0.443325135139773,1.12425378017168,0.260905380119899,0.871222488160472
"SMC2",4862.64456665848,-0.280304560867776,0.249435142052909,-1.12375729642906,0.261116002142287,0.871222488160472
"KIAA2013",1352.11721507997,-0.211727883632559,0.188353244776349,-1.12410000626199,0.260970602666036,0.871222488160472
"RBP1",231.916440427026,-0.439389460397115,0.390839358106548,-1.12422009524776,0.260919666471919,0.871222488160472
"CDC14C",32.3036182245905,0.512617260284928,0.456240665406106,1.12356766757878,0.261196478922898,0.871300844375577
"SDC2",3011.99992972907,-0.339886121489287,0.302833986022125,-1.12235131186516,0.261713097170775,0.87283373244913
"LOC101926935",55.2621036709606,-0.402998896473941,0.359146944442146,-1.12210030660266,0.261819793544243,0.872999128397902
"SLC11A2",1434.3313592083,0.154531003517158,0.139779537678775,1.10553380046429,0.268928356721628,0.873181393234954
"IER5",2127.7651091094,0.2783099107627,0.252517479230102,1.10214117300409,0.270400301988461,0.873181393234954
"SIPA1L1",770.117863166308,0.294844429586249,0.266963745869489,1.10443621708241,0.269403957518385,0.873181393234954
"BBS9",420.738743956048,-0.296100143367893,0.266868568096526,-1.10953547463407,0.267199249656589,0.873181393234954
"RRAS2",5854.85808501182,0.255535047149331,0.232273925422094,1.10014521296338,0.271268857025492,0.873181393234954
"SUPT5H",2687.88964699914,-0.181005155901098,0.162134983997804,-1.11638556613759,0.264257129202093,0.873181393234954
"MYOM2",39.6654007528413,-0.399715151919738,0.362570616430008,-1.10244772688826,0.270267072160624,0.873181393234954
"P2RX5",141.706328963377,-0.237426317936547,0.212283292462125,-1.11844090593662,0.263378731911153,0.873181393234954
"C9orf72",545.625985082755,-0.257015898098715,0.230518279050918,-1.11494801695073,0.264872698460179,0.873181393234954
"DGCR2",3193.77738569782,0.265567936486904,0.240928311935125,1.10226952720448,0.270344513142096,0.873181393234954
"ST3GAL6",737.037178607352,0.250873632199171,0.227466785251649,1.10290226294633,0.270069611412056,0.873181393234954
"USP2",101.391942166336,0.371880925479618,0.337135418793601,1.10306098009622,0.270000684402968,0.873181393234954
"GSTM4",201.698579783951,0.301296794164098,0.269997584030396,1.11592403778761,0.264454651476681,0.873181393234954
"INKA2-AS1",22.2607342683332,0.572066321129137,0.517381734931143,1.10569485257394,0.268858618739746,0.873181393234954
"WASHC2A",1860.46736181733,0.171112217645454,0.154599951815976,1.10680640993428,0.268377636297119,0.873181393234954
"HIPK1-AS1",20.449868365537,-0.656621833066823,0.586718676134547,-1.11914254612247,0.263079331481731,0.873181393234954
"PINLYP",74.1688129249344,-0.333677859346806,0.2976997346182,-1.1208537346355,0.262350126987446,0.873181393234954
"SLC9A3R2",153.255343709853,0.234686797194701,0.209856339811636,1.11832121633949,0.263429828730395,0.873181393234954
"GALK2",697.630079985643,0.195530298018284,0.175260839406985,1.11565309557962,0.264570655181516,0.873181393234954
"NIPSNAP2",1162.24224666457,0.165060309546637,0.147577093797772,1.1184683564295,0.263367013954876,0.873181393234954
"NSD3",3322.1763621187,0.276876883959606,0.249288345205501,1.11066918804954,0.266710769524656,0.873181393234954
"GLMP",1614.14111847303,0.221202229165578,0.198491136201494,1.11441867580943,0.265099614997399,0.873181393234954
"RABGAP1L",762.820619422144,0.224878334726283,0.202757082564495,1.10910224137178,0.267386078099791,0.873181393234954
"IQCG",177.809561354264,-0.237256922020012,0.213902574681508,-1.10918217030944,0.267351602618239,0.873181393234954
"CDK5RAP3",1668.47851029032,-0.255327636969067,0.230241904282881,-1.10895380996921,0.267450108628623,0.873181393234954
"PARPBP",689.27432982614,-0.402545232186303,0.361659928248227,-1.11304902961219,0.26568737273616,0.873181393234954
"KBTBD6",794.752105974095,-0.168254895846327,0.150351087086815,-1.11908000870771,0.263106007597793,0.873181393234954
"SNX25",1838.59469371477,-0.17129650893595,0.154893566284429,-1.10589815345461,0.268770604136452,0.873181393234954
"SIPA1L2",85.1321676043483,0.498494723058838,0.451398821875201,1.1043332390368,0.269448609185756,0.873181393234954
"TLK1",1359.95269345566,-0.346078376214372,0.314542164256762,-1.10026068216364,0.271218557823376,0.873181393234954
"FADS2",7628.04013573011,-0.277155122021473,0.251177879022627,-1.10342169899645,0.269844077806269,0.873181393234954
"TMEM143",104.867094861866,-0.325850555348518,0.293638087154475,-1.10970126016758,0.267127779700044,0.873181393234954
"THOC5",2039.81360131441,0.240003671826351,0.216365492459019,1.10925115229181,0.267321851307426,0.873181393234954
"MGAT1",2257.30498394737,-0.1968878374821,0.176779917075338,-1.1137455019746,0.265388382765998,0.873181393234954
"DEPDC5",407.079795797644,-0.252259752574737,0.226397889532812,-1.11423190867765,0.265179709784774,0.873181393234954
"ZNF528",479.017145347136,0.215603610567652,0.193079243117302,1.11665866867246,0.264140296251827,0.873181393234954
"LSM 5.00",1114.19171188115,-0.349420257521477,0.317612917606238,-1.10014498199558,0.27126895764311,0.873181393234954
"ZNF33B",2108.30151570131,0.269260467145423,0.244639997456198,1.10063959264728,0.271053546618086,0.873181393234954
"FJX1",683.44146554057,0.250574727522885,0.224234242173888,1.11746861270444,0.263794012609612,0.873181393234954
"DNAJC4",232.211522350102,0.260067650786448,0.233744734051467,1.11261394547261,0.265874268514445,0.873181393234954
"PSMA4",3488.98950533535,-0.229557128217567,0.207086283204383,-1.10850957709742,0.267641805355568,0.873181393234954
"LOC399815",93.348355373345,-0.387091200491144,0.346751789887087,-1.11633511860802,0.264278714495418,0.873181393234954
"GGACT",157.005482586401,0.324557520149219,0.29188221450458,1.11194688823401,0.266160986942173,0.873181393234954
"COPZ1",3035.68635424963,0.162994016668389,0.147144103035959,1.1077169475732,0.267984077814054,0.873181393234954
"MIR222",29.6737772878823,0.525786031535293,0.473884823430742,1.1095228324233,0.267204700238915,0.873181393234954
"AKR1A1",1367.41236225728,-0.247167733334797,0.224527878137335,-1.10083315882767,0.270969277300253,0.873181393234954
"HDAC8",619.188077549241,-0.180392375359462,0.163175669536784,-1.10551025083306,0.268938555106217,0.873181393234954
"SARM1",677.873615555154,-0.306145788283305,0.275873169796791,-1.10973382626811,0.267113742035792,0.873181393234954
"PTGR1",1674.66004100562,-0.229857232253387,0.207598533992047,-1.10721992026299,0.268198857000021,0.873181393234954
"NUP50",2346.5278594513,-0.256753098600053,0.229409162581138,-1.11919286793632,0.263057867438503,0.873181393234954
"ZNRF2",364.290279645185,0.248990447827042,0.225902644859483,1.10220244646503,0.270373668640585,0.873181393234954
"MMP3",28.2103898000027,0.760898719502772,0.684101368713981,1.11226019169229,0.266026294531057,0.873181393234954
"KCNJ11",25.686548797687,0.58323942711739,0.527431427975119,1.10581090959355,0.268808372005777,0.873181393234954
"ARMCX5",306.638535175123,-0.223851572493737,0.20015221225448,-1.11840668645283,0.263393339890888,0.873181393234954
"RPP30",793.430350173726,-0.276628927358762,0.249439356166738,-1.10900273160523,0.267429003586021,0.873181393234954
"NAA50",6055.77194509369,0.185425236646391,0.166387548549149,1.11441774497698,0.265100014142081,0.873181393234954
"PRIM2",902.214416506152,-0.320076052698255,0.289163167668257,-1.1069046423833,0.268335158536117,0.873181393234954
"SNORA8",355.301592623946,0.290305688446749,0.261133582523019,1.11171334472523,0.26626142025334,0.873181393234954
"NSMCE2",606.149215938344,-0.21513412408369,0.194272189789702,-1.10738507820687,0.26812747458956,0.873181393234954
"BTBD2",1212.43994148075,0.19581776520059,0.177153083156626,1.10535905845602,0.269004036681245,0.873181393234954
"IFT46",529.481680334688,-0.251213182689468,0.226146941945435,-1.11084050276515,0.266637009066439,0.873181393234954
"EXOSC3",752.43494712618,0.194291214579201,0.175157400012166,1.10923783160578,0.267327596222585,0.873181393234954
"ITGA6",5059.83736080301,-0.230922681284205,0.20992367008664,-1.10003165049896,0.271318331872619,0.873181393234954
"UNKL",399.387530072242,-0.302478998657918,0.272396639697699,-1.11043586658633,0.266811249892444,0.873181393234954
"TOP 1.00",2527.30013174821,0.299479686878934,0.267836429170224,1.1181439649817,0.263505511870061,0.873181393234954
"ECI1",688.631899773801,-0.237408587491452,0.213834362367884,-1.11024526115691,0.26689335383532,0.873181393234954
"FAM185A",366.178161526835,0.229100829558888,0.208044579760092,1.10121027821574,0.270805149391899,0.873181393234954
"IRX3",107.426239202301,-0.369776212552248,0.333160994565418,-1.10990247533206,0.267041053731524,0.873181393234954
"AK2",4763.28378469292,-0.211828183495375,0.189064735624839,-1.1204002840366,0.262543223964243,0.873181393234954
"TLCD3A",1082.32900520696,-0.288855258117045,0.259076539565796,-1.11494177975805,0.264875371423658,0.873181393234954
"MPP6",841.501824059733,0.256325079565426,0.231751944148612,1.10603205728042,0.268712644255426,0.873181393234954
"VASH1-AS1",51.7926836215309,0.419441119586249,0.379218651747387,1.10606669174505,0.268697654225451,0.873181393234954
"ZFP28",350.448008518443,0.204362829569325,0.185587776207721,1.10116535552746,0.270824696831621,0.873181393234954
"LHFPL2",3268.87431937326,0.31176789270041,0.281773989583217,1.10644667082848,0.268533234422073,0.873181393234954
"TXNDC9",1273.78454749487,-0.241012550037646,0.218129398745067,-1.10490631443643,0.269200186041185,0.873181393234954
"LOC100288637",240.59014693033,-0.597533763567381,0.541531631738738,-1.10341433177012,0.269847275674081,0.873181393234954
"N4BP3",14.4779611902539,-0.687103971898375,0.612745236591537,-1.12135342858064,0.262137451423408,0.873181393234954
"SRCIN1",7.12255397299246,0.854606988747417,0.76569609407507,1.11611773308018,0.264371742477838,0.873181393234954
"MAVS",3880.76076818259,0.295661176781269,0.266265698195129,1.11039904420808,0.266827109904078,0.873181393234954
"AARS1",3265.28502759939,-0.338537671562425,0.301782810400358,-1.12179242785004,0.261950706529533,0.873181393234954
"SNORD18B",20.9121074113425,0.525834238273527,0.476628486260082,1.10323711954261,0.269924205438792,0.873181393234954
"WSB2",4553.93544014227,-0.182340114508157,0.164421289602005,-1.10898117238665,0.267438304201457,0.873181393234954
"INTS6L",139.137826288994,-0.338293495307266,0.305199202293451,-1.1084350573826,0.267673971578579,0.873181393234954
"TPM4",16215.5204618856,0.223615134845103,0.199838354833836,1.11898006281646,0.263148644643336,0.873181393234954
"PDCD11",2197.71627534251,0.207722209537619,0.188302690543098,1.10312926989259,0.269971031513264,0.873181393234954
"MIR4720",22.812482559229,0.526021688504346,0.470493205008453,1.11802186068744,0.263557656932556,0.873181393234954
"INO80E",773.938301335165,-0.233072725053729,0.210798614471666,-1.10566535571351,0.268871390394366,0.873181393234954
"TSC22D2",2404.03518470143,0.252306520684805,0.226261984840104,1.11510787312816,0.264804198065399,0.873181393234954
"FLII",7133.30065133014,0.197158941381538,0.178439140333063,1.10490860364791,0.269199194003487,0.873181393234954
"TIMM23",1408.72230604935,-0.154949121505538,0.140723098868699,-1.10109230646002,0.270856485111614,0.873181393234954
"PCTP",283.280652391857,0.229720505839682,0.206912344972926,1.11023102980995,0.266899484733993,0.873181393234954
"PGRMC1",3268.07117796539,-0.242547804078498,0.21973265948061,-1.10383137696425,0.269666291147024,0.873181393234954
"MTFR2",153.980069215971,-0.412118895649606,0.371772091269463,-1.10852564064821,0.267634871917653,0.873181393234954
"NDUFV2",2329.2890876808,-0.248857679374037,0.224902326468479,-1.1065144735571,0.26850390293866,0.873181393234954
"TGIF2",696.825379288706,0.294630290644145,0.266241897979156,1.10662631569435,0.268455524800705,0.873181393234954
